0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
43763,9113,17,4,1525882349011,1525882349011,0,1,60,1525882349011,1525882349011,0,1,60,0,0,0,0,0,12,5,0,1
9984,23,6,4,1532525353002,1532525353002,0,1,60,1532525353002,1532525353002,0,1,60,0,0,0,0,0,30,8,0,0
36097,37215,6,4,1545395947111,1545395947111,0,1,60,1545395947111,1545395947111,0,1,60,0,0,0,0,0,3,3,0,0
24104,23,6,4,1547144764154,1547144764154,0,1,60,1547144764154,1547144764154,0,1,60,0,0,0,0,0,5,1,2,2
36977,53,17,4,1538559692549,1538559697551,5002,2,162,1538559692549,1538559697551,5002,2,162,0,0,0,0,0,0,0,0,0
43763,40522,17,4,1525885882001,1525885882001,0,1,60,1525885882001,1525885882001,0,1,60,0,0,0,0,0,12,5,0,1
57012,23,6,4,1551377819856,1551377827066,7210,8,592,1551377819856,1551377827066,7210,8,592,0,0,0,0,0,4,1,1,1
43033,22,6,4,1547066047245,1547066047245,0,1,60,1547066047245,1547066047245,0,1,60,0,0,0,0,0,6,3,1,2
40559,22,6,4,1547066047218,1547066047218,0,1,60,1547066047218,1547066047218,0,1,60,0,0,0,0,0,6,3,1,2
36630,22,6,4,1547066046894,1547066046894,0,1,60,1547066046894,1547066046894,0,1,60,0,0,0,0,0,6,3,1,2
37333,23,6,4,1532525555006,1532525555006,0,1,60,1532525555006,1532525555006,0,1,60,0,0,0,0,0,30,8,0,0
34363,22,6,4,1547066047029,1547066047029,0,1,60,1547066047029,1547066047029,0,1,60,0,0,0,0,0,6,3,1,2
54170,81,6,4,1532525352999,1532525352999,0,1,60,1532525352999,1532525352999,0,1,60,0,0,0,0,0,31,10,0,0
53198,22,6,4,1547066050640,1547066050640,0,1,60,1547066050640,1547066050640,0,1,60,0,0,0,0,0,6,3,1,2
30152,81,6,4,1532525554003,1532525554003,0,1,60,1532525554003,1532525554003,0,1,60,0,0,0,0,0,31,10,0,0
5526,37215,6,4,1532101426856,1532101426856,0,1,60,1532101426856,1532101426856,0,1,60,0,0,0,0,0,7,3,0,0
54184,22,6,4,1547066047803,1547066047803,0,1,60,1547066047803,1547066047803,0,1,60,0,0,0,0,0,6,3,1,2
48559,22,6,4,1547066049905,1547066049905,0,1,60,1547066049905,1547066049905,0,1,60,0,0,0,0,0,6,3,1,2
45918,23,6,4,1551377744182,1551377751394,7212,8,592,1551377744182,1551377751394,7212,8,592,0,0,0,0,0,4,1,1,1
24124,81,6,4,1532525384000,1532525384000,0,1,60,1532525384000,1532525384000,0,1,60,0,0,0,0,0,31,10,0,0
123,123,17,4,1533095375474,1533095375480,6,2,180,1533095375474,1533095375474,0,1,90,1533095375480,1533095375480,0,1,90,0,1,0,0
46116,50,6,4,1533102925168,1533102957055,31887,6,444,1533102925168,1533102957055,31887,6,444,0,0,0,0,0,2,2,0,0
33514,22,6,4,1547066050208,1547066050208,0,1,60,1547066050208,1547066050208,0,1,60,0,0,0,0,0,6,3,1,2
48168,22,6,4,1547066048019,1547066048019,0,1,60,1547066048019,1547066048019,0,1,60,0,0,0,0,0,6,3,1,2
43763,32571,17,4,1525882056020,1525882056020,0,1,60,1525882056020,1525882056020,0,1,60,0,0,0,0,0,12,5,0,1
44910,123,17,4,1536926756510,1536926756510,0,1,90,1536926756510,1536926756510,0,1,90,0,0,0,0,0,15,8,3,4
41665,23,6,4,1532525507004,1532525507004,0,1,60,1532525507004,1532525507004,0,1,60,0,0,0,0,0,30,8,0,0
20271,23,6,4,1532525457007,1532525457007,0,1,60,1532525457007,1532525457007,0,1,60,0,0,0,0,0,30,8,0,0
5526,37215,6,4,1532101574349,1532101574349,0,1,60,1532101574349,1532101574349,0,1,60,0,0,0,0,0,7,3,0,0
42685,81,6,4,1532525529004,1532525529004,0,1,60,1532525529004,1532525529004,0,1,60,0,0,0,0,0,31,10,0,0
55051,22,6,4,1526758066114,1526758066490,376,2,128,1526758066114,1526758066114,0,1,74,1526758066490,1526758066490,0,1,54,4,3,0,0
35179,22,6,4,1547066047055,1547066047055,0,1,60,1547066047055,1547066047055,0,1,60,0,0,0,0,0,6,3,1,2
36676,50,6,4,1533097756319,1533097788416,32097,6,444,1533097756319,1533097788416,32097,6,444,0,0,0,0,0,2,2,0,0
54657,22,6,4,1526760155197,1526760162200,7003,4,296,1526760155197,1526760162200,7003,4,296,0,0,0,0,0,4,3,0,0
48235,8080,6,4,1525888575016,1525888590045,15029,5,370,1525888575016,1525888590045,15029,5,370,0,0,0,0,0,4,7,0,1
43763,32673,17,4,1525886814011,1525886814011,0,1,60,1525886814011,1525886814011,0,1,60,0,0,0,0,0,12,5,0,1
51148,6667,6,4,1545412017969,1545412025141,7172,4,296,1545412017969,1545412025141,7172,4,296,0,0,0,0,0,3,3,0,0
36713,53,17,4,1536925617786,1536925618157,371,2,228,1536925617786,1536925617786,0,1,82,1536925618157,1536925618157,0,1,146,1,6,3,4
48677,22,6,4,1526760017985,1526760024989,7004,4,296,1526760017985,1526760024989,7004,4,296,0,0,0,0,0,4,3,0,0
44706,22,6,4,1547066050726,1547066050726,0,1,60,1547066050726,1547066050726,0,1,60,0,0,0,0,0,6,3,1,2
43746,80,6,4,1545336810720,1545336810720,0,1,60,1545336810720,1545336810720,0,1,60,0,0,0,0,0,0,4,0,0
37974,81,6,4,1532525604003,1532525604003,0,1,60,1532525604003,1532525604003,0,1,60,0,0,0,0,0,31,10,0,0
38298,22,6,4,1547066047445,1547066047445,0,1,60,1547066047445,1547066047445,0,1,60,0,0,0,0,0,6,3,1,2
51044,443,6,4,1537541000529,1537541009227,8698,37,12445,1537541000529,1537541009227,8698,19,6152,1537541000638,1537541009187,8549,18,6293,15,5,2,1
7905,81,6,4,1532525367000,1532525367000,0,1,60,1532525367000,1532525367000,0,1,60,0,0,0,0,0,31,10,0,0
5881,23,6,4,1532525567005,1532525567005,0,1,60,1532525567005,1532525567005,0,1,60,0,0,0,0,0,30,8,0,0
43763,12742,17,4,1525883784013,1525883784013,0,1,60,1525883784013,1525883784013,0,1,60,0,0,0,0,0,12,5,0,1
49587,23,6,4,1525883938014,1525883953043,15029,5,370,1525883938014,1525883953043,15029,5,370,0,0,0,0,0,11,3,0,1
43763,41991,17,4,1525888777015,1525888777015,0,1,60,1525888777015,1525888777015,0,1,60,0,0,0,0,0,12,5,0,1
38114,8081,6,4,1545336805672,1545336805672,0,1,60,1545336805672,1545336805672,0,1,60,0,0,0,0,0,5,3,0,0
37719,81,6,4,1532525437005,1532525437005,0,1,60,1532525437005,1532525437005,0,1,60,0,0,0,0,0,31,10,0,0
40523,59353,6,4,1526758673174,1526758680179,7005,4,296,1526758673174,1526758680179,7005,4,296,0,0,0,0,0,5,5,0,0
49606,6667,6,4,1545406398663,1545406399680,1017,9,788,1545406398663,1545406399664,1001,5,398,1545406398680,1545406399680,1000,4,390,3,3,0,0
0,0,1,4,1536926490606,1536926523204,32598,7,602,1536926490606,1536926523204,32598,7,602,0,0,0,0,0,12,6,3,4
56934,6667,6,4,1545488323975,1545488331140,7165,4,296,1545488323975,1545488331140,7165,4,296,0,0,0,0,0,3,3,0,0
35329,22,6,4,1547066048507,1547066048507,0,1,60,1547066048507,1547066048507,0,1,60,0,0,0,0,0,6,3,1,2
44079,23,6,4,1532525456008,1532525456008,0,1,60,1532525456008,1532525456008,0,1,60,0,0,0,0,0,30,8,0,0
43763,63038,17,4,1525884506014,1525884506014,0,1,60,1525884506014,1525884506014,0,1,60,0,0,0,0,0,12,5,0,1
46256,22,6,4,1547066050428,1547066050428,0,1,60,1547066050428,1547066050428,0,1,60,0,0,0,0,0,6,3,1,2
56014,22,6,4,1547066048268,1547066048268,0,1,60,1547066048268,1547066048268,0,1,60,0,0,0,0,0,6,3,1,2
5526,37215,6,4,1532101377108,1532101377108,0,1,60,1532101377108,1532101377108,0,1,60,0,0,0,0,0,7,3,0,0
47498,22,6,4,1547066047198,1547066047198,0,1,60,1547066047198,1547066047198,0,1,60,0,0,0,0,0,6,3,1,2
21320,81,6,4,1532525448002,1532525448002,0,1,60,1532525448002,1532525448002,0,1,60,0,0,0,0,0,31,10,0,0
43746,80,6,4,1545336837080,1545336837080,0,1,60,1545336837080,1545336837080,0,1,60,0,0,0,0,0,0,4,0,0
58467,53,17,4,1538599132690,1538599132693,3,2,174,1538599132690,1538599132690,0,1,87,1538599132693,1538599132693,0,1,87,0,0,0,0
37650,22,6,4,1547066048501,1547066048501,0,1,60,1547066048501,1547066048501,0,1,60,0,0,0,0,0,6,3,1,2
20374,81,6,4,1532525455004,1532525455004,0,1,60,1532525455004,1532525455004,0,1,60,0,0,0,0,0,31,10,0,0
41682,22,6,4,1547066050735,1547066050735,0,1,60,1547066050735,1547066050735,0,1,60,0,0,0,0,0,6,3,1,2
50246,23,6,4,1551377759604,1551377766825,7221,8,592,1551377759604,1551377766825,7221,8,592,0,0,0,0,0,4,1,1,1
56667,53,17,4,1547148621011,1547148626016,5005,2,162,1547148621011,1547148626016,5005,2,162,0,0,0,0,0,1,1,2,0
53526,22,6,4,1547066050436,1547066050436,0,1,60,1547066050436,1547066050436,0,1,60,0,0,0,0,0,6,3,1,2
42377,22,6,4,1547066049657,1547066049657,0,1,60,1547066049657,1547066049657,0,1,60,0,0,0,0,0,6,3,1,2
29776,81,6,4,1532525373003,1532525373003,0,1,60,1532525373003,1532525373003,0,1,60,0,0,0,0,0,31,10,0,0
123,123,17,4,1538513532549,1538513532677,128,2,180,1538513532549,1538513532549,0,1,90,1538513532677,1538513532677,0,1,90,2,2,0,0
54460,22,6,4,1547066048673,1547066048673,0,1,60,1547066048673,1547066048673,0,1,60,0,0,0,0,0,6,3,1,2
54377,81,6,4,1532525620003,1532525620003,0,1,60,1532525620003,1532525620003,0,1,60,0,0,0,0,0,31,10,0,0
40981,23,6,4,1532525543007,1532525543007,0,1,60,1532525543007,1532525543007,0,1,60,0,0,0,0,0,30,8,0,0
60674,22,6,4,1547066047474,1547066047474,0,1,60,1547066047474,1547066047474,0,1,60,0,0,0,0,0,6,3,1,2
43746,80,6,4,1545336807684,1545336807684,0,1,60,1545336807684,1545336807684,0,1,60,0,0,0,0,0,0,4,0,0
47866,81,6,4,1532525439003,1532525439003,0,1,60,1532525439003,1532525439003,0,1,60,0,0,0,0,0,31,10,0,0
54153,22,6,4,1547066048156,1547066048156,0,1,60,1547066048156,1547066048156,0,1,60,0,0,0,0,0,6,3,1,2
123,123,17,4,1538594676661,1538594676661,0,1,90,1538594676661,1538594676661,0,1,90,0,0,0,0,0,2,2,0,0
41991,53,17,4,1547127403743,1547127403744,1,2,158,1547127403743,1547127403743,0,1,71,1547127403744,1547127403744,0,1,87,1,1,2,0
36097,37215,6,4,1545396028288,1545396028288,0,1,60,1545396028288,1545396028288,0,1,60,0,0,0,0,0,3,3,0,0
59086,23,6,4,1525880011016,1525880026045,15029,5,370,1525880011016,1525880026045,15029,5,370,0,0,0,0,0,11,3,0,1
46840,22,6,4,1526758418630,1526758425639,7009,4,296,1526758418630,1526758425639,7009,4,296,0,0,0,0,0,4,3,0,0
37622,22,6,4,1547066047004,1547066047004,0,1,60,1547066047004,1547066047004,0,1,60,0,0,0,0,0,6,3,1,2
43763,43289,17,4,1525879848005,1525879848005,0,1,60,1525879848005,1525879848005,0,1,60,0,0,0,0,0,12,5,0,1
63272,23,6,4,1532525346002,1532525346002,0,1,60,1532525346002,1532525346002,0,1,60,0,0,0,0,0,30,8,0,0
5526,37215,6,4,1532101472484,1532101472484,0,1,60,1532101472484,1532101472484,0,1,60,0,0,0,0,0,7,3,0,0
33572,81,6,4,1532525371005,1532525371005,0,1,60,1532525371005,1532525371005,0,1,60,0,0,0,0,0,31,10,0,0
54988,6667,6,4,1545471042291,1545471082221,39930,16,1427,1545471042291,1545471082221,39930,10,754,1545471049478,1545471082172,32694,6,673,3,3,0,0
5526,37215,6,4,1532101576429,1532101576429,0,1,60,1532101576429,1532101576429,0,1,60,0,0,0,0,0,7,3,0,0
34898,23,6,4,1551377774545,1551377781790,7245,8,592,1551377774545,1551377781790,7245,8,592,0,0,0,0,0,4,1,1,1
0,0,1,4,1525881829377,1525881829377,0,1,82,1525881829377,1525881829377,0,1,82,0,0,0,0,0,5,2,0,1
55084,22,6,4,1547066048635,1547066048635,0,1,60,1547066048635,1547066048635,0,1,60,0,0,0,0,0,6,3,1,2
7498,81,6,4,1532525546001,1532525546001,0,1,60,1532525546001,1532525546001,0,1,60,0,0,0,0,0,31,10,0,0
29930,13469,17,4,1532525244027,1532525244333,306,2,476,1532525244027,1532525244027,0,1,145,1532525244333,1532525244333,0,1,331,1,2,0,0
43763,12366,17,4,1525880667020,1525880667020,0,1,60,1525880667020,1525880667020,0,1,60,0,0,0,0,0,12,5,0,1
44002,52869,6,4,1545336802629,1545336802629,0,1,60,1545336802629,1545336802629,0,1,60,0,0,0,0,0,5,3,0,0
32890,23,6,4,1532525383009,1532525383009,0,1,60,1532525383009,1532525383009,0,1,60,0,0,0,0,0,30,8,0,0
23501,23,6,4,1532525382006,1532525382006,0,1,60,1532525382006,1532525382006,0,1,60,0,0,0,0,0,30,8,0,0
33643,22,6,4,1547066047425,1547066047425,0,1,60,1547066047425,1547066047425,0,1,60,0,0,0,0,0,6,3,1,2
0,0,1,4,1526758051458,1526758051458,0,1,70,1526758051458,1526758051458,0,1,70,0,0,0,0,0,0,1,0,0
36097,37215,6,4,1545396044536,1545396044536,0,1,60,1545396044536,1545396044536,0,1,60,0,0,0,0,0,3,3,0,0
5526,37215,6,4,1532101560839,1532101560839,0,1,60,1532101560839,1532101560839,0,1,60,0,0,0,0,0,7,3,0,0
23628,81,6,4,1532525545004,1532525545004,0,1,60,1532525545004,1532525545004,0,1,60,0,0,0,0,0,31,10,0,0
12664,81,6,4,1532525519007,1532525519007,0,1,60,1532525519007,1532525519007,0,1,60,0,0,0,0,0,31,10,0,0
54480,23,6,4,1551377819659,1551377826826,7167,8,592,1551377819659,1551377826826,7167,8,592,0,0,0,0,0,4,1,1,1
41565,22,6,4,1547066047050,1547066047050,0,1,60,1547066047050,1547066047050,0,1,60,0,0,0,0,0,6,3,1,2
123,123,17,4,1533064572472,1533064572476,4,2,180,1533064572472,1533064572472,0,1,90,1533064572476,1533064572476,0,1,90,0,1,0,0
6900,81,6,4,1532525531006,1532525531006,0,1,60,1532525531006,1532525531006,0,1,60,0,0,0,0,0,31,10,0,0
56625,22,6,4,1547066047512,1547066047512,0,1,60,1547066047512,1547066047512,0,1,60,0,0,0,0,0,6,3,1,2
50239,41741,6,4,1525881942009,1525881957049,15040,5,370,1525881942009,1525881957049,15040,5,370,0,0,0,0,0,12,5,0,1
35481,22,6,4,1547066047745,1547066047745,0,1,60,1547066047745,1547066047745,0,1,60,0,0,0,0,0,6,3,1,2
23698,81,6,4,1532525452001,1532525452001,0,1,60,1532525452001,1532525452001,0,1,60,0,0,0,0,0,31,10,0,0
52330,4975,6,4,1547130916004,1547130917038,1034,14,1250,1547130916004,1547130917038,1034,8,614,1547130916019,1547130917038,1019,6,636,3,0,2,0
56982,22,6,4,1547066050625,1547066050625,0,1,60,1547066050625,1547066050625,0,1,60,0,0,0,0,0,6,3,1,2
43763,12109,17,4,1525882072019,1525882072019,0,1,60,1525882072019,1525882072019,0,1,60,0,0,0,0,0,12,5,0,1
33657,53,17,4,1538494181784,1538494186790,5006,2,162,1538494181784,1538494186790,5006,2,162,0,0,0,0,0,0,0,0,0
43687,53,17,4,1538601799662,1538601804667,5005,2,162,1538601799662,1538601804667,5005,2,162,0,0,0,0,0,0,0,0,0
43763,51251,17,4,1525886747001,1525886747001,0,1,60,1525886747001,1525886747001,0,1,60,0,0,0,0,0,12,5,0,1
36097,37215,6,4,1545396020168,1545396020168,0,1,60,1545396020168,1545396020168,0,1,60,0,0,0,0,0,3,3,0,0
61904,23,6,4,1532525468009,1532525468009,0,1,60,1532525468009,1532525468009,0,1,60,0,0,0,0,0,30,8,0,0
43763,56678,17,4,1525888692015,1525888692015,0,1,60,1525888692015,1525888692015,0,1,60,0,0,0,0,0,12,5,0,1
45437,53,17,4,1538599026668,1538599026683,15,2,174,1538599026668,1538599026668,0,1,87,1538599026683,1538599026683,0,1,87,0,0,0,0
38114,8081,6,4,1545336841145,1545336841145,0,1,60,1545336841145,1545336841145,0,1,60,0,0,0,0,0,5,3,0,0
41249,443,6,4,1537537100434,1537537100543,109,3,215,1537537100434,1537537100435,1,2,161,1537537100543,1537537100543,0,1,54,11,5,2,1
58815,40655,6,4,1525881313008,1525881328047,15039,5,370,1525881313008,1525881328047,15039,5,370,0,0,0,0,0,12,5,0,1
58175,123,17,4,1536925628388,1536925628416,28,2,180,1536925628388,1536925628388,0,1,90,1536925628416,1536925628416,0,1,90,15,8,3,4
43763,22050,17,4,1525882901019,1525882901019,0,1,60,1525882901019,1525882901019,0,1,60,0,0,0,0,0,12,5,0,1
54960,6667,6,4,1545470776857,1545470784021,7164,4,296,1545470776857,1545470784021,7164,4,296,0,0,0,0,0,3,3,0,0
24765,23,6,4,1532525539003,1532525539003,0,1,60,1532525539003,1532525539003,0,1,60,0,0,0,0,0,30,8,0,0
16421,81,6,4,1532525333000,1532525333000,0,1,60,1532525333000,1532525333000,0,1,60,0,0,0,0,0,31,10,0,0
43746,8080,6,4,1545336813770,1545336813770,0,1,60,1545336813770,1545336813770,0,1,60,0,0,0,0,0,1,4,0,0
43763,61044,17,4,1525886858012,1525886858012,0,1,60,1525886858012,1525886858012,0,1,60,0,0,0,0,0,12,5,0,1
41340,23,6,4,1551377789276,1551377796506,7230,8,592,1551377789276,1551377796506,7230,8,592,0,0,0,0,0,4,1,1,1
5526,37215,6,4,1532101374007,1532101374007,0,1,60,1532101374007,1532101374007,0,1,60,0,0,0,0,0,7,3,0,0
39666,22,6,4,1547066050489,1547066050489,0,1,60,1547066050489,1547066050489,0,1,60,0,0,0,0,0,6,3,1,2
5526,37215,6,4,1532101461060,1532101461060,0,1,60,1532101461060,1532101461060,0,1,60,0,0,0,0,0,7,3,0,0
37688,22,6,4,1547066050813,1547066050813,0,1,60,1547066050813,1547066050813,0,1,60,0,0,0,0,0,6,3,1,2
48414,81,6,4,1532525445001,1532525445001,0,1,60,1532525445001,1532525445001,0,1,60,0,0,0,0,0,31,10,0,0
36097,37215,6,4,1545395816989,1545395816989,0,1,60,1545395816989,1545395816989,0,1,60,0,0,0,0,0,3,3,0,0
60361,81,6,4,1532525528001,1532525528001,0,1,60,1532525528001,1532525528001,0,1,60,0,0,0,0,0,31,10,0,0
5526,37215,6,4,1532101382285,1532101382285,0,1,60,1532101382285,1532101382285,0,1,60,0,0,0,0,0,7,3,0,0
38114,8081,6,4,1545336802635,1545336802635,0,1,60,1545336802635,1545336802635,0,1,60,0,0,0,0,0,5,3,0,0
16403,16386,17,4,1536927123747,1536927163172,39425,10,600,1536927123747,1536927163050,39303,6,360,1536927123869,1536927163172,39303,4,240,25,9,3,4
43318,22,6,4,1547066047635,1547066047635,0,1,60,1547066047635,1547066047635,0,1,60,0,0,0,0,0,6,3,1,2
50988,6667,6,4,1545411322331,1545411329541,7210,4,296,1545411322331,1545411329541,7210,4,296,0,0,0,0,0,3,3,0,0
43763,3425,17,4,1525880343018,1525880343018,0,1,60,1525880343018,1525880343018,0,1,60,0,0,0,0,0,12,5,0,1
52749,53,17,4,1538599961657,1538599966708,5051,3,307,1538599961657,1538599966663,5006,2,162,1538599966708,1538599966708,0,1,145,0,0,0,0
43763,58936,17,4,1525883334015,1525883334015,0,1,60,1525883334015,1525883334015,0,1,60,0,0,0,0,0,12,5,0,1
443,41186,6,4,1538644167024,1538645963148,1796124,738,45396,1538644167024,1538645963148,1796124,378,23238,1538644167025,1538645962996,1795971,360,22158,4,3,0,0
46158,23,6,4,1551377805137,1551377812346,7209,8,592,1551377805137,1551377812346,7209,8,592,0,0,0,0,0,4,1,1,1
22128,81,6,4,1532525531006,1532525531006,0,1,60,1532525531006,1532525531006,0,1,60,0,0,0,0,0,31,10,0,0
33378,22,6,4,1547066049081,1547066049081,0,1,60,1547066049081,1547066049081,0,1,60,0,0,0,0,0,6,3,1,2
49071,53,17,4,1538600421659,1538600426665,5006,2,162,1538600421659,1538600426665,5006,2,162,0,0,0,0,0,0,0,0,0
21820,23,6,4,1532525622004,1532525622004,0,1,60,1532525622004,1532525622004,0,1,60,0,0,0,0,0,30,8,0,0
40199,443,6,4,1537538701101,1537538702301,1200,115,69580,1537538701101,1537538702301,1200,59,4331,1537538701209,1537538702300,1091,56,65249,13,0,2,1
41811,81,6,4,1532525604003,1532525604003,0,1,60,1532525604003,1532525604003,0,1,60,0,0,0,0,0,31,10,0,0
52124,22,6,4,1547066050469,1547066050469,0,1,60,1547066050469,1547066050469,0,1,60,0,0,0,0,0,6,3,1,2
46723,22,6,4,1547066049201,1547066049201,0,1,60,1547066049201,1547066049201,0,1,60,0,0,0,0,0,6,3,1,2
41328,22,6,4,1547066049141,1547066049141,0,1,60,1547066049141,1547066049141,0,1,60,0,0,0,0,0,6,3,1,2
40571,22,6,4,1547066050546,1547066050546,0,1,60,1547066050546,1547066050546,0,1,60,0,0,0,0,0,6,3,1,2
55106,22,6,4,1547066050796,1547066050796,0,1,60,1547066050796,1547066050796,0,1,60,0,0,0,0,0,6,3,1,2
123,123,17,4,1533081319472,1533081319476,4,2,180,1533081319472,1533081319472,0,1,90,1533081319476,1533081319476,0,1,90,0,1,0,0
48730,22,6,4,1547066050785,1547066050785,0,1,60,1547066050785,1547066050785,0,1,60,0,0,0,0,0,6,3,1,2
48543,22,6,4,1526765052707,1526765055698,2991,3,222,1526765052707,1526765055698,2991,3,222,0,0,0,0,0,4,3,0,0
5526,37215,6,4,1532101576419,1532101576419,0,1,60,1532101576419,1532101576419,0,1,60,0,0,0,0,0,7,3,0,0
54162,57722,6,4,1545396057176,1545396064345,7169,4,296,1545396057176,1545396064345,7169,4,296,0,0,0,0,0,3,3,0,0
5526,37215,6,4,1532101519276,1532101519276,0,1,60,1532101519276,1532101519276,0,1,60,0,0,0,0,0,7,3,0,0
59187,22,6,4,1526758205319,1526758212327,7008,4,296,1526758205319,1526758212327,7008,4,296,0,0,0,0,0,4,3,0,0
24104,23,6,4,1547144765198,1547144765198,0,1,60,1547144765198,1547144765198,0,1,60,0,0,0,0,0,5,1,2,2
45036,22,6,4,1547066049269,1547066049269,0,1,60,1547066049269,1547066049269,0,1,60,0,0,0,0,0,6,3,1,2
48870,23,6,4,1532525472005,1532525472005,0,1,60,1532525472005,1532525472005,0,1,60,0,0,0,0,0,30,8,0,0
5526,37215,6,4,1532101436198,1532101436198,0,1,60,1532101436198,1532101436198,0,1,60,0,0,0,0,0,7,3,0,0
32032,81,6,4,1532525453003,1532525453003,0,1,60,1532525453003,1532525453003,0,1,60,0,0,0,0,0,31,10,0,0
45776,53,17,4,1538614602666,1538614607671,5005,2,162,1538614602666,1538614607671,5005,2,162,0,0,0,0,0,0,0,0,0
43763,34902,17,4,1525887288012,1525887288012,0,1,60,1525887288012,1525887288012,0,1,60,0,0,0,0,0,12,5,0,1
5526,37215,6,4,1532101441378,1532101441378,0,1,60,1532101441378,1532101441378,0,1,60,0,0,0,0,0,7,3,0,0
57640,22,6,4,1526764564979,1526764571980,7001,4,296,1526764564979,1526764571980,7001,4,296,0,0,0,0,0,4,3,0,0
22568,52869,6,4,1547144781726,1547144781726,0,1,60,1547144781726,1547144781726,0,1,60,0,0,0,0,0,6,3,2,2
13314,23,6,4,1532525447009,1532525447009,0,1,60,1532525447009,1532525447009,0,1,60,0,0,0,0,0,30,8,0,0
18088,80,6,4,1536227041560,1536227041560,0,2,120,1536227041560,1536227041560,0,2,120,0,0,0,0,0,0,4,0,0
43763,22454,17,4,1525880138016,1525880138016,0,1,60,1525880138016,1525880138016,0,1,60,0,0,0,0,0,12,5,0,1
55343,22,6,4,1547066048583,1547066048583,0,1,60,1547066048583,1547066048583,0,1,60,0,0,0,0,0,6,3,1,2
36388,50,6,4,1533091992105,1533092024576,32471,6,444,1533091992105,1533092024576,32471,6,444,0,0,0,0,0,2,2,0,0
46955,23,6,4,1525882112021,1525882127049,15028,5,370,1525882112021,1525882127049,15028,5,370,0,0,0,0,0,11,3,0,1
36210,8080,6,4,1525884682015,1525884682015,0,1,74,1525884682015,1525884682015,0,1,74,0,0,0,0,0,4,7,0,1
41314,59353,6,4,1526759399856,1526759406858,7002,4,296,1526759399856,1526759406858,7002,4,296,0,0,0,0,0,5,5,0,0
5526,37215,6,4,1532101590226,1532101590226,0,1,60,1532101590226,1532101590226,0,1,60,0,0,0,0,0,7,3,0,0
54284,22,6,4,1547066048865,1547066048865,0,1,60,1547066048865,1547066048865,0,1,60,0,0,0,0,0,6,3,1,2
22568,52869,6,4,1547144778608,1547144778608,0,1,60,1547144778608,1547144778608,0,1,60,0,0,0,0,0,6,3,2,2
22568,52869,6,4,1547144765163,1547144765163,0,1,60,1547144765163,1547144765163,0,1,60,0,0,0,0,0,6,3,2,2
9344,23,6,4,1532525560009,1532525560009,0,1,60,1532525560009,1532525560009,0,1,60,0,0,0,0,0,30,8,0,0
22421,81,6,4,1532525411004,1532525411004,0,1,60,1532525411004,1532525411004,0,1,60,0,0,0,0,0,31,10,0,0
43763,37047,17,4,1525883981013,1525883981013,0,1,60,1525883981013,1525883981013,0,1,60,0,0,0,0,0,12,5,0,1
10236,23,6,4,1532525415009,1532525415009,0,1,60,1532525415009,1532525415009,0,1,60,0,0,0,0,0,30,8,0,0
60054,22,6,4,1547066049422,1547066049422,0,1,60,1547066049422,1547066049422,0,1,60,0,0,0,0,0,6,3,1,2
43763,13899,17,4,1525884963013,1525884963013,0,1,60,1525884963013,1525884963013,0,1,60,0,0,0,0,0,12,5,0,1
43763,10503,17,4,1525882202020,1525882202020,0,1,60,1525882202020,1525882202020,0,1,60,0,0,0,0,0,12,5,0,1
443,48817,6,4,1537523631427,1537523633113,1686,3999,4279674,1537523631427,1537523633097,1670,2851,4202374,1537523631429,1537523633113,1684,1148,77300,0,0,0,0
54980,22,6,4,1547066047429,1547066047429,0,1,60,1547066047429,1547066047429,0,1,60,0,0,0,0,0,6,3,1,2
17832,37215,6,4,1536227043582,1536227043582,0,2,120,1536227043582,1536227043582,0,2,120,0,0,0,0,0,5,3,0,0
123,123,17,4,1538605379663,1538605379663,0,1,90,1538605379663,1538605379663,0,1,90,0,0,0,0,0,2,2,0,0
58541,81,6,4,1532525484001,1532525484001,0,1,60,1532525484001,1532525484001,0,1,60,0,0,0,0,0,31,10,0,0
0,0,1,4,1532525379117,1532525379117,0,1,82,1532525379117,1532525379117,0,1,82,0,0,0,0,0,13,7,0,0
43680,22,6,4,1526765484641,1526765484641,0,1,74,1526765484641,1526765484641,0,1,74,0,0,0,0,0,4,3,0,0
5526,37215,6,4,1532101435147,1532101435147,0,1,60,1532101435147,1532101435147,0,1,60,0,0,0,0,0,7,3,0,0
52532,22,6,4,1547066049846,1547066049846,0,1,60,1547066049846,1547066049846,0,1,60,0,0,0,0,0,6,3,1,2
48159,22,6,4,1547066047044,1547066047044,0,1,60,1547066047044,1547066047044,0,1,60,0,0,0,0,0,6,3,1,2
52286,4975,6,4,1547130809831,1547130810903,1072,13,1174,1547130809831,1547130810903,1072,7,537,1547130809846,1547130810863,1017,6,637,3,0,2,0
41813,22,6,4,1547066048368,1547066048368,0,1,60,1547066048368,1547066048368,0,1,60,0,0,0,0,0,6,3,1,2
40256,22,6,4,1547066050339,1547066050339,0,1,60,1547066050339,1547066050339,0,1,60,0,0,0,0,0,6,3,1,2
51364,22,6,4,1547066047213,1547066047213,0,1,60,1547066047213,1547066047213,0,1,60,0,0,0,0,0,6,3,1,2
